voterID,voteTime,pollID,"Judge Jim Gray","Jacob Hornberger","Adam Kokesh","Arvin Vohra","Dan Behrman","Jo Jorgensen","Brian Ellison","Erik Gerhardt","Jedidiah Hill","Keenan Dunham","John Monds","Kenneth Blevins","Louis Vanacore","Phil Gray","Sorinne Ardeleanu","Sam Robb","Souraya Faas","Steve Richey","Vermin Supreme"
f7hcm7a6c9,"2020-05-17 13:51:01",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
cyze9z71cs,"2020-05-17 13:51:25",dd1wc4yx,1,0,3,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5
eaz41r3xdk,"2020-05-17 13:51:29",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
mnc52wrzxa,"2020-05-17 13:51:36",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
55y4656f75,"2020-05-17 13:52:39",dd1wc4yx,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0
5c1r3seh79,"2020-05-17 13:52:40",dd1wc4yx,4,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0
p6hf74sfwa,"2020-05-17 13:52:59",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
trs74py4pd,"2020-05-17 13:53:14",dd1wc4yx,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
aaanck5rmk,"2020-05-17 13:53:17",dd1wc4yx,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
mays5n9err,"2020-05-17 13:53:23",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
6n53e569rm,"2020-05-17 13:53:29",dd1wc4yx,5,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
6e1swhnax6,"2020-05-17 13:54:19",dd1wc4yx,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
e9z4cykzdm,"2020-05-17 13:54:32",dd1wc4yx,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
917y9eza39,"2020-05-17 13:54:36",dd1wc4yx,5,5,3,1,4,5,2,2,3,4,4,4,2,4,4,4,4,2,5
6fncrm4hst,"2020-05-17 13:54:42",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t73kfcn9as,"2020-05-17 13:54:51",dd1wc4yx,5,5,5,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1
pxx2exnpme,"2020-05-17 13:55:31",dd1wc4yx,2,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,5
e723d1hhc3,"2020-05-17 13:56:07",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
etzycaz921,"2020-05-17 13:56:30",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5zz495ae9r,"2020-05-17 13:57:14",dd1wc4yx,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11x14dm1th,"2020-05-17 13:57:20",dd1wc4yx,5,0,0,0,1,3,1,1,1,1,0,1,1,1,1,1,1,1,0
ykk9sxnxcc,"2020-05-17 13:58:39",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
h6xxhen79m,"2020-05-17 13:58:42",dd1wc4yx,5,4,1,1,1,4,2,1,1,2,3,1,1,2,1,2,2,1,3
wm41yfxeh9,"2020-05-17 13:58:43",dd1wc4yx,4,5,3,0,5,4,0,0,0,0,4,0,0,0,5,4,3,4,5
625r56nkdc,"2020-05-17 13:59:03",dd1wc4yx,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtpaszzh62,"2020-05-17 13:59:41",dd1wc4yx,5,5,5,2,5,5,3,2,2,2,3,2,2,2,3,3,2,2,5
cc44awfwra,"2020-05-17 13:59:46",dd1wc4yx,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1hdt61krdf,"2020-05-17 14:00:06",dd1wc4yx,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkdt7cx52w,"2020-05-17 14:00:50",dd1wc4yx,4,5,4,0,0,4,0,4,1,0,0,0,4,0,1,0,0,1,1
p6p3cw63hy,"2020-05-17 14:01:33",dd1wc4yx,5,5,4,0,3,5,1,0,1,1,2,1,1,1,1,1,1,1,4
xz2ccftwzy,"2020-05-17 14:01:38",dd1wc4yx,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
5ycaf4pncs,"2020-05-17 14:01:51",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
d4r35kyyyf,"2020-05-17 14:02:13",dd1wc4yx,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
z21w5s61c9,"2020-05-17 14:02:32",dd1wc4yx,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
esm2fd1fyc,"2020-05-17 14:03:17",dd1wc4yx,0,3,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,5
zsmesn6caf,"2020-05-17 14:03:51",dd1wc4yx,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5
6me72mnct9,"2020-05-17 14:04:10",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
a56na7satw,"2020-05-17 14:04:11",dd1wc4yx,1,2,1,1,1,5,0,1,1,1,3,1,1,4,1,2,1,1,1
nnadk5e6tx,"2020-05-17 14:04:23",dd1wc4yx,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0,0
d6tn1c3r2p,"2020-05-17 14:04:43",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
e7az1myfr6,"2020-05-17 14:04:59",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
fn6cdyn71d,"2020-05-17 14:05:00",dd1wc4yx,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5
mesrpzkcah,"2020-05-17 14:05:31",dd1wc4yx,5,0,0,0,0,5,1,3,1,3,4,3,1,2,1,2,1,1,2
ydks1sxmzf,"2020-05-17 14:05:41",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6tsy66fc62,"2020-05-17 14:05:55",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
zsyy7mfnch,"2020-05-17 14:06:18",dd1wc4yx,5,2,3,1,2,1,0,0,0,0,2,0,0,0,0,2,0,0,4
1tw6ccaffk,"2020-05-17 14:07:35",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2crnp9f4me,"2020-05-17 14:08:09",dd1wc4yx,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tmk993k9ay,"2020-05-17 14:08:33",dd1wc4yx,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
e3cz6shdhs,"2020-05-17 14:08:55",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
32kstn4cta,"2020-05-17 14:09:59",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x3w1mtk5m9,"2020-05-17 14:10:25",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
azedz5111p,"2020-05-17 14:10:26",dd1wc4yx,1,1,5,5,5,5,1,3,3,5,5,3,2,3,3,4,5,3,3
6efyhhptmx,"2020-05-17 14:10:28",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
xh57e134wf,"2020-05-17 14:10:36",dd1wc4yx,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
71hrp63fx1,"2020-05-17 14:14:44",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z3yrn5ckc2,"2020-05-17 14:15:10",dd1wc4yx,5,3,4,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,2
dm2ctm17rf,"2020-05-17 14:15:37",dd1wc4yx,5,4,2,0,2,4,0,0,0,0,4,0,0,0,0,0,0,0,4
et9fxd2efe,"2020-05-17 14:16:41",dd1wc4yx,3,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2a9xhef9nk,"2020-05-17 14:16:44",dd1wc4yx,5,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
xs1hek15mw,"2020-05-17 14:17:01",dd1wc4yx,3,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
xarh37xx11,"2020-05-17 14:17:03",dd1wc4yx,3,2,4,0,2,4,0,0,0,0,4,1,0,0,2,1,0,1,5
nrd7s4119d,"2020-05-17 14:17:05",dd1wc4yx,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
nrtzpwt2cx,"2020-05-17 14:17:25",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
drnm647d3r,"2020-05-17 14:17:48",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
sykf9721c9,"2020-05-17 14:17:52",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
yn2wd4r97m,"2020-05-17 14:18:08",dd1wc4yx,4,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,5
n6w1ffaek1,"2020-05-17 14:18:55",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2ymxtnpshp,"2020-05-17 14:19:25",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arnrxxzfpr,"2020-05-17 14:19:28",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4twd4xm7fy,"2020-05-17 14:19:32",dd1wc4yx,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
n9251wpp4r,"2020-05-17 14:19:32",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ancfhmdwzn,"2020-05-17 14:19:48",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
aced53r545,"2020-05-17 14:20:16",dd1wc4yx,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5
7y61mp64ne,"2020-05-17 14:20:19",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
te9waxx3rs,"2020-05-17 14:20:29",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
e9hpk2ywze,"2020-05-17 14:20:33",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
fhm7ccxa2c,"2020-05-17 14:21:03",dd1wc4yx,0,5,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0
cnmhpkrz3h,"2020-05-17 14:21:24",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ccrxfkyhnc,"2020-05-17 14:22:07",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
s461hryn7w,"2020-05-17 14:23:05",dd1wc4yx,5,4,0,2,2,5,2,2,2,2,3,2,2,2,2,2,2,2,4
5e1a712f79,"2020-05-17 14:23:13",dd1wc4yx,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3
1k3rdna61z,"2020-05-17 14:24:05",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
c6ma1hxhr2,"2020-05-17 14:26:11",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
stwr4f9nf9,"2020-05-17 14:26:23",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
n4c5x16xfw,"2020-05-17 14:26:57",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
es42cwxt4m,"2020-05-17 14:27:31",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
m9ah2xy95p,"2020-05-17 14:27:48",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1zhp66hppd,"2020-05-17 14:29:34",dd1wc4yx,0,3,4,0,4,3,5,0,4,0,4,3,0,0,3,4,3,3,5
2mcrh1yf6c,"2020-05-17 14:29:51",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
m214yaern3,"2020-05-17 14:31:28",dd1wc4yx,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
nchtt7422x,"2020-05-17 14:31:44",dd1wc4yx,2,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1
25dz92p465,"2020-05-17 14:32:40",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
dec5pyk4wn,"2020-05-17 14:33:05",dd1wc4yx,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
f79r6nyhm6,"2020-05-17 14:34:10",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
45f4z711z9,"2020-05-17 14:34:19",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2z1ssszden,"2020-05-17 14:35:19",dd1wc4yx,2,5,2,0,4,4,3,0,2,0,5,0,0,0,4,3,0,0,4
eppex9t1x7,"2020-05-17 14:35:33",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
y527swhcdt,"2020-05-17 14:35:36",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
69peh1sd21,"2020-05-17 14:35:56",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
39rf59rhrt,"2020-05-17 14:36:29",dd1wc4yx,2,1,1,2,1,5,3,1,1,1,3,1,1,2,2,1,1,1,3
2h4k4necp5,"2020-05-17 14:37:48",dd1wc4yx,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1934ten5w5,"2020-05-17 14:38:30",dd1wc4yx,1,3,2,1,2,5,1,1,1,1,4,1,1,1,1,1,1,1,1
ahynrfwycr,"2020-05-17 14:39:15",dd1wc4yx,2,3,4,0,2,5,0,0,0,0,4,0,0,0,0,3,0,0,5
7r92mky5ya,"2020-05-17 14:40:23",dd1wc4yx,5,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3
fhspfdfhdk,"2020-05-17 14:40:31",dd1wc4yx,5,3,4,1,1,4,0,0,0,1,2,0,1,1,1,1,2,0,3
5cynpw9zzt,"2020-05-17 14:40:37",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
deh2xe546s,"2020-05-17 14:40:46",dd1wc4yx,3,0,1,0,0,5,0,0,0,0,5,0,0,0,2,3,0,0,3
fp55dxnem7,"2020-05-17 14:41:14",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
apsxx1tzse,"2020-05-17 14:41:36",dd1wc4yx,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2
z3ecnx7scx,"2020-05-17 14:42:16",dd1wc4yx,0,3,0,0,4,3,0,0,0,0,3,0,0,2,2,0,0,0,5
ndypkna3as,"2020-05-17 14:42:37",dd1wc4yx,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0
p3yzzy61ce,"2020-05-17 14:43:14",dd1wc4yx,4,1,4,1,3,5,1,2,2,2,4,3,2,3,4,5,4,2,3
kdnhfa64e6,"2020-05-17 14:43:32",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
sac5nswmy1,"2020-05-17 14:43:35",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
29sany3np7,"2020-05-17 14:43:37",dd1wc4yx,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5
36eh3p492x,"2020-05-17 14:44:42",dd1wc4yx,4,4,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0
f2ymhwrpra,"2020-05-17 14:44:58",dd1wc4yx,5,4,1,1,1,1,1,1,1,1,1,0,2,0,1,1,1,2,4
rh529pz5dw,"2020-05-17 14:45:03",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
epe1fexrcn,"2020-05-17 14:46:00",dd1wc4yx,2,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,1
tecfswk1df,"2020-05-17 14:46:33",dd1wc4yx,4,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0
apfrsn31fe,"2020-05-17 14:47:21",dd1wc4yx,4,5,5,0,3,3,0,0,0,0,5,0,0,0,3,3,0,0,4
p6ye2e6syx,"2020-05-17 14:47:35",dd1wc4yx,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
f21a9a4zw5,"2020-05-17 14:48:07",dd1wc4yx,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
36f4psaye7,"2020-05-17 14:48:22",dd1wc4yx,2,5,3,2,4,3,2,2,1,2,4,2,1,1,2,3,2,1,4
thxp5ed429,"2020-05-17 14:48:35",dd1wc4yx,0,5,0,0,3,3,1,1,1,1,5,1,1,1,1,1,4,1,3
s36zdm6se6,"2020-05-17 14:49:01",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x5zfp95xy5,"2020-05-17 14:49:01",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
p1y3623wd1,"2020-05-17 14:49:03",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
n1tdpr7ra5,"2020-05-17 14:49:28",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2
9hxnwwyxy1,"2020-05-17 14:50:17",dd1wc4yx,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpysr6trax,"2020-05-17 14:51:43",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
pkw63c46kr,"2020-05-17 14:52:06",dd1wc4yx,5,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4
195s2rekta,"2020-05-17 14:52:08",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
csn9ck73kx,"2020-05-17 14:52:14",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
kfn6a7hdtz,"2020-05-17 14:53:31",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61wh213d7n,"2020-05-17 14:53:32",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3pwd7ca2y7,"2020-05-17 14:53:52",dd1wc4yx,3,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
xmtyfc5zsx,"2020-05-17 14:54:25",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ymmz2z5hy9,"2020-05-17 14:54:40",dd1wc4yx,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
swphyzdaw1,"2020-05-17 14:54:56",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9h217kxfsf,"2020-05-17 14:55:14",dd1wc4yx,1,5,1,3,3,1,1,1,0,1,3,1,1,1,1,1,1,1,3
92r2cw7h26,"2020-05-17 14:55:17",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y9nwydnmx9,"2020-05-17 14:55:24",dd1wc4yx,4,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1
mfd93s1ds4,"2020-05-17 14:55:34",dd1wc4yx,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
m1323y651x,"2020-05-17 14:55:45",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3xhed4kt9r,"2020-05-17 14:56:35",dd1wc4yx,3,2,2,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,5
3246nc3f3c,"2020-05-17 14:56:52",dd1wc4yx,4,1,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
mta9mke716,"2020-05-17 14:57:05",dd1wc4yx,1,0,2,1,3,0,1,0,2,1,1,1,1,1,1,1,1,1,5
3mztszpysc,"2020-05-17 14:57:11",dd1wc4yx,5,0,4,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3
fh43x9er4e,"2020-05-17 14:57:16",dd1wc4yx,5,3,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0
ke41s3h12n,"2020-05-17 14:58:32",dd1wc4yx,0,5,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1
zpme16eh4w,"2020-05-17 14:58:44",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
xw47r7dds3,"2020-05-17 15:01:20",dd1wc4yx,5,5,3,3,1,3,0,0,0,0,3,0,0,0,0,0,0,0,1
12rw7taz5z,"2020-05-17 15:02:02",dd1wc4yx,0,3,0,5,0,5,0,0,0,0,4,0,0,0,0,0,0,0,4
a5h9yefscw,"2020-05-17 15:03:29",dd1wc4yx,5,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
31wyk311tt,"2020-05-17 15:05:19",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
w3mw7wsw46,"2020-05-17 15:05:28",dd1wc4yx,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
kc2m39k2nr,"2020-05-17 15:05:41",dd1wc4yx,3,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1
y7nn76za2z,"2020-05-17 15:05:45",dd1wc4yx,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
h54apx63xt,"2020-05-17 15:06:49",dd1wc4yx,5,2,3,1,2,5,1,1,1,2,1,2,1,1,2,1,2,2,3
yf51y9xmts,"2020-05-17 15:07:13",dd1wc4yx,5,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
y7xeh27k44,"2020-05-17 15:07:21",dd1wc4yx,1,2,3,4,4,3,4,2,3,2,3,2,0,3,4,4,4,4,5
6yte5h273z,"2020-05-17 15:07:59",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
wnfhrfs1kc,"2020-05-17 15:08:36",dd1wc4yx,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5
3c9y7e5d7t,"2020-05-17 15:08:59",dd1wc4yx,3,5,3,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,3
12c24pdsdz,"2020-05-17 15:09:04",dd1wc4yx,0,5,4,0,4,2,0,0,0,0,3,0,0,0,0,3,0,0,0
nxnhwfy756,"2020-05-17 15:09:14",dd1wc4yx,3,5,4,0,3,5,0,2,0,0,3,1,0,0,0,4,0,0,3
92d7tad7p4,"2020-05-17 15:10:29",dd1wc4yx,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
7y1m7k335p,"2020-05-17 15:10:45",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rp4htmz6cr,"2020-05-17 15:11:42",dd1wc4yx,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,5
3zakpchm7a,"2020-05-17 15:11:57",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2ya5p6cfat,"2020-05-17 15:12:05",dd1wc4yx,4,5,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5
w4zrdfzfez,"2020-05-17 15:12:07",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ynryf2spxn,"2020-05-17 15:13:46",dd1wc4yx,5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
dxn34mzw6d,"2020-05-17 15:14:51",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4cwr2nn4tf,"2020-05-17 15:15:04",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
k53k7mxdsm,"2020-05-17 15:16:10",dd1wc4yx,0,0,0,0,5,2,0,0,0,0,3,0,0,1,0,2,0,0,2
7caexx5xd5,"2020-05-17 15:16:13",dd1wc4yx,4,4,3,1,2,3,2,0,2,2,4,2,2,2,2,2,2,2,2
df79xtw5pe,"2020-05-17 15:16:32",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3ypx37hh1m,"2020-05-17 15:16:34",dd1wc4yx,5,0,1,0,2,4,0,0,0,0,0,0,0,0,0,5,0,0,2
165zfc7epn,"2020-05-17 15:17:22",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7kfmmxt4x5,"2020-05-17 15:18:06",dd1wc4yx,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
14m6z9dd3y,"2020-05-17 15:18:20",dd1wc4yx,5,2,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2
w55thz27s1,"2020-05-17 15:18:44",dd1wc4yx,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
tsa3rdh7mf,"2020-05-17 15:20:16",dd1wc4yx,2,5,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
me4h39awwt,"2020-05-17 15:22:03",dd1wc4yx,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
cxxk2ky1k5,"2020-05-17 15:22:34",dd1wc4yx,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
e795wr19z1,"2020-05-17 15:23:09",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
66wwah5mmh,"2020-05-17 15:23:16",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
cm4e9zf2hn,"2020-05-17 15:24:05",dd1wc4yx,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
h5r9nw2ert,"2020-05-17 15:24:35",dd1wc4yx,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3y1etk776e,"2020-05-17 15:25:58",dd1wc4yx,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
56zkdzreae,"2020-05-17 15:26:20",dd1wc4yx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
t3ac7yczyn,"2020-05-17 15:26:24",dd1wc4yx,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
py2s6ny1f7,"2020-05-17 15:26:41",dd1wc4yx,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1
