voterID,voteTime,pollID,"Lincoln Chafee","Vermin Supreme","Jo Jorgensen ","Dan Behrman","Sam Robb","John McAfee","Mark Whitney","Arvin Vohra","Max Abramson","Ken Armstrong ","Keenan Dunham","John Monds","Erik Gerhardt","Souraya Fass","Jedi Hill","Ben Leder","Jacob Hornberger","James Ogle","Sorinne Ardeleanu"
h3y1n5asd1,"2020-02-14 13:03:46",9xrw9wch,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rt2f1c7hcx,"2020-02-14 13:49:55",9xrw9wch,3,4,3,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
swt1613wf6,"2020-02-14 14:29:05",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matexm6a1k,"2020-02-14 14:42:51",9xrw9wch,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w1pc4y17xx,"2020-02-14 14:56:05",9xrw9wch,3,5,3,1,1,1,1,1,3,2,1,1,1,1,1,1,5,1,1
ex4zapawye,"2020-02-14 14:56:10",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pcmw945aa9,"2020-02-14 15:10:18",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prndmn7ytr,"2020-02-14 15:21:02",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7t44ekfx25,"2020-02-14 15:23:56",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mf3zz24ztp,"2020-02-14 15:28:51",9xrw9wch,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4h9w35zfdk,"2020-02-14 15:32:37",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1szn56rpce,"2020-02-14 15:33:24",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1tk7ezy2e4,"2020-02-14 15:53:26",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1tnmy7shcf,"2020-02-14 16:06:19",9xrw9wch,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0
612mzy1fhz,"2020-02-14 16:33:36",9xrw9wch,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdmrdnpf69,"2020-02-14 16:43:11",9xrw9wch,2,5,1,5,1,2,3,0,0,4,0,3,0,0,0,0,0,0,0
92yna99t3e,"2020-02-14 16:58:28",9xrw9wch,0,5,2,3,2,1,2,0,1,2,2,2,2,3,2,0,1,1,2
hm1t2d451t,"2020-02-14 17:17:05",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1fa7n5da91,"2020-02-14 17:48:40",9xrw9wch,2,3,2,3,3,0,5,0,0,2,0,5,0,0,0,0,5,0,0
xd96299har,"2020-02-14 18:04:38",9xrw9wch,0,5,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2
th1mwdmmrf,"2020-02-14 18:04:50",9xrw9wch,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
etwp35sdp4,"2020-02-14 18:32:49",9xrw9wch,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t691wn4s1p,"2020-02-14 18:36:41",9xrw9wch,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0
a3m2rwtrsf,"2020-02-14 19:12:12",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4zw9kmrkt6,"2020-02-14 19:20:39",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6cxamzacaa,"2020-02-14 20:08:57",9xrw9wch,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ryssh4xzhs,"2020-02-14 20:36:26",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655dyyf55m,"2020-02-14 20:46:00",9xrw9wch,3,4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1
ntc31rsfzz,"2020-02-14 22:34:23",9xrw9wch,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2nsfdtw1ep,"2020-02-14 23:05:13",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5xxwmexm4,"2020-02-14 23:20:07",9xrw9wch,0,5,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
r47ms2rywc,"2020-02-15 00:10:36",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc7f12h99s,"2020-02-15 05:40:30",9xrw9wch,2,5,3,4,0,2,2,1,0,2,0,2,0,0,0,0,0,0,0
6t61ehp19y,"2020-02-15 05:45:30",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196m24mf23,"2020-02-15 05:55:40",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hw3a315wh1,"2020-02-15 06:15:09",9xrw9wch,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
5n4sytk66y,"2020-02-15 06:56:17",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fedkt7dpn5,"2020-02-15 06:56:59",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6meztw9ds,"2020-02-15 07:00:24",9xrw9wch,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
hhn5xayzxz,"2020-02-15 08:34:16",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rwmtch547a,"2020-02-15 09:25:04",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yy6y5rzhx4,"2020-02-15 10:24:23",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a221phpfwn,"2020-02-15 10:52:50",9xrw9wch,4,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0
yzt1pkzstt,"2020-02-15 11:56:56",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ywnt6az6c,"2020-02-15 13:53:38",9xrw9wch,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yk6ee74724,"2020-02-15 13:57:33",9xrw9wch,1,5,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
c7rzcthhrh,"2020-02-15 14:56:48",9xrw9wch,1,5,0,5,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0
p4rnmnf9zr,"2020-02-15 15:15:23",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fnyx2y7nhz,"2020-02-15 15:25:50",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cx3yz62h72,"2020-02-15 16:20:09",9xrw9wch,3,0,4,4,4,0,4,3,3,4,4,4,4,4,4,4,5,4,4
rfza1xzncr,"2020-02-15 16:28:42",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eh4wfdr29z,"2020-02-15 16:44:05",9xrw9wch,1,0,3,3,3,0,4,1,0,3,0,1,0,2,0,0,5,1,0
s4ns3cerw9,"2020-02-15 17:21:36",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1s675cxche,"2020-02-15 17:25:08",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
axtyy9aap7,"2020-02-15 18:15:44",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4hpz1pn4tf,"2020-02-15 18:16:34",9xrw9wch,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2yzw7ak1ea,"2020-02-15 18:16:39",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nmt9e4daz2,"2020-02-15 18:19:37",9xrw9wch,0,0,0,5,3,5,0,5,3,2,0,0,0,0,0,0,0,0,0
he2axykhe5,"2020-02-15 18:19:47",9xrw9wch,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3ks5ym9ey3,"2020-02-15 18:23:46",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wtscx5dfdk,"2020-02-15 18:28:10",9xrw9wch,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2ss2wdtwkz,"2020-02-15 18:30:01",9xrw9wch,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
xns677rwpt,"2020-02-15 18:30:47",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n3awxse9ws,"2020-02-15 18:43:31",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6tz9hez3rm,"2020-02-15 18:59:27",9xrw9wch,1,4,3,5,5,5,5,1,4,4,3,0,0,0,0,0,5,1,0
s4hsdyy4z9,"2020-02-15 19:00:59",9xrw9wch,2,5,0,5,0,4,4,1,3,0,0,0,0,0,0,0,5,0,0
2h9p7ded9x,"2020-02-15 19:02:49",9xrw9wch,0,0,1,1,0,1,1,0,5,3,2,0,1,0,0,1,4,1,0
eya4ek7hzr,"2020-02-15 19:07:43",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x1pd6zm7xk,"2020-02-15 19:12:49",9xrw9wch,0,5,0,0,0,5,0,1,0,0,4,0,0,0,0,0,4,0,0
afphp3w2nd,"2020-02-15 19:40:22",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wwxd4n92rh,"2020-02-15 19:41:09",9xrw9wch,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
df7pc14rf5,"2020-02-15 20:57:58",9xrw9wch,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
45thcw2c95,"2020-02-15 22:01:08",9xrw9wch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
fs5xaywtzk,"2020-02-15 23:14:45",9xrw9wch,1,5,1,1,0,3,2,2,0,2,0,4,0,0,0,0,0,0,0
d5nzsndyf3,"2020-02-15 23:29:07",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc4naxxce1,"2020-02-16 01:07:31",9xrw9wch,0,5,1,5,1,3,1,0,3,1,1,1,1,1,1,1,5,1,1
9hfam4ht5a,"2020-02-16 04:36:08",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndsnnd6dca,"2020-02-16 04:58:26",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6yrh76w2s1,"2020-02-16 06:36:00",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ekpy5nepy,"2020-02-16 06:46:31",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1r6cwmfhc,"2020-02-16 06:47:44",9xrw9wch,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
n56rhdy4zh,"2020-02-16 07:25:18",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2k3w6x2zrn,"2020-02-16 08:19:54",9xrw9wch,2,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
x3cpp1ns9n,"2020-02-16 09:26:13",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dt94k9k2p,"2020-02-16 09:54:27",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xpxxtwaxk5,"2020-02-16 10:40:55",9xrw9wch,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6zr1amx47n,"2020-02-16 11:37:14",9xrw9wch,1,5,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,3,3
9pk6wz3636,"2020-02-16 11:39:28",9xrw9wch,3,0,0,0,0,0,3,0,0,0,0,4,0,2,0,0,4,0,0
dy4r4yhmh1,"2020-02-16 12:12:51",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zprrnm41zp,"2020-02-16 17:07:42",9xrw9wch,0,3,0,4,0,3,0,0,3,0,0,0,0,0,0,0,5,0,0
nd41k3hy5n,"2020-02-16 17:54:52",9xrw9wch,1,4,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
m1s69szz2k,"2020-02-16 18:23:10",9xrw9wch,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nhp3a5w6te,"2020-02-16 18:36:09",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sk4fwpwrsh,"2020-02-16 18:46:54",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ch21rhpr3t,"2020-02-16 18:52:57",9xrw9wch,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ke7r1mhz2f,"2020-02-16 18:59:56",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e76amyz52,"2020-02-16 19:03:01",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mszadpp6mm,"2020-02-16 19:17:57",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
9xcnm47n1f,"2020-02-16 20:37:23",9xrw9wch,1,3,3,4,0,3,0,2,0,3,0,4,0,2,0,2,4,0,0
f5hs99ryed,"2020-02-16 21:00:42",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7pz34nsh31,"2020-02-17 06:03:13",9xrw9wch,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434699hea,"2020-02-17 07:12:33",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yrpwwt1nmt,"2020-02-17 07:51:30",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13ezwz4mpe,"2020-02-17 08:50:09",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tack5dmzx4,"2020-02-17 09:56:39",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1kyh1y1fy5,"2020-02-17 18:46:11",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
we1kzxypy2,"2020-02-17 20:40:51",9xrw9wch,1,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0
s5t9ep26y4,"2020-02-17 20:45:51",9xrw9wch,2,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0
ysmx9n34xr,"2020-02-17 20:49:07",9xrw9wch,4,2,3,5,3,0,0,0,5,3,0,0,0,3,0,0,5,0,0
et9w4mspeh,"2020-02-17 20:51:46",9xrw9wch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
tdekaameam,"2020-02-17 20:52:48",9xrw9wch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
cx2sxdzesf,"2020-02-17 21:05:39",9xrw9wch,1,3,0,3,0,2,3,2,2,3,0,0,0,0,2,0,5,0,0
txacamd9yk,"2020-02-17 21:22:53",9xrw9wch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
mykwf4e6wa,"2020-02-17 21:31:08",9xrw9wch,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0
kz6m6ehtcc,"2020-02-17 21:48:57",9xrw9wch,2,4,4,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0
5fce6peae6,"2020-02-17 21:49:17",9xrw9wch,5,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
nx29nwt2ts,"2020-02-17 22:11:08",9xrw9wch,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0
fdd2s9r4wm,"2020-02-17 22:36:15",9xrw9wch,3,3,2,3,2,0,5,3,1,2,1,3,2,2,0,0,2,0,4
knh7ww6dss,"2020-02-17 23:52:09",9xrw9wch,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0
2yrhwys9kp,"2020-02-18 02:04:44",9xrw9wch,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0
cp1mwap4pe,"2020-02-18 06:01:00",9xrw9wch,4,3,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0
ew6wzcdk5w,"2020-02-18 08:48:35",9xrw9wch,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0
h6sxepzspp,"2020-02-18 10:32:56",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
we7xxnscze,"2020-02-18 15:03:49",9xrw9wch,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
6zrt75hmkm,"2020-02-18 15:10:04",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2k32ph6hn,"2020-02-18 16:50:52",9xrw9wch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
227zxn9kcx,"2020-02-18 18:36:14",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1p65way7ew,"2020-02-18 18:49:47",9xrw9wch,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
d11ms3zmah,"2020-02-18 19:00:35",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zcewwend4d,"2020-02-18 19:04:00",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3n5e9psm17,"2020-02-18 19:20:25",9xrw9wch,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
s99xyce5ch,"2020-02-18 20:32:19",9xrw9wch,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0
2xkf7tkx3h,"2020-02-19 06:21:47",9xrw9wch,0,5,0,3,2,3,2,1,2,2,1,1,0,1,2,0,3,0,0
h3t7f6k14w,"2020-02-19 18:26:11",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73ca15x2pw,"2020-02-20 10:57:42",9xrw9wch,2,5,2,2,2,5,2,1,2,2,2,2,2,2,2,2,4,2,2
k37ah4sp6c,"2020-02-23 08:46:24",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y4ad96sdfc,"2020-02-25 12:51:44",9xrw9wch,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
